geotiff_path,folder,name,id_sample,date,tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F185_V003/V1KRNP____19990110F185_V003.tif,V1KRNP____19990110F185_V003,V1KRNP____19990110F185_V003,image,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F185_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F185_V003/V1KRNP____19990110F185_V003_cloud_mask.tif,V1KRNP____19990110F185_V003,V1KRNP____19990110F185_V003_cloud_mask,cloud_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F185_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F185_V003/V1KRNP____19990110F185_V003_cloud_mask_cnn.tif,V1KRNP____19990110F185_V003,V1KRNP____19990110F185_V003_cloud_mask_cnn,mask_cnn,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F185_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F185_V003/V1KRNP____19990110F185_V003_initial_mask.tif,V1KRNP____19990110F185_V003,V1KRNP____19990110F185_V003_initial_mask,initial_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F185_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F187_V003/V1KRNP____19990110F187_V003.tif,V1KRNP____19990110F187_V003,V1KRNP____19990110F187_V003,image,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F187_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F187_V003/V1KRNP____19990110F187_V003_initial_mask.tif,V1KRNP____19990110F187_V003,V1KRNP____19990110F187_V003_initial_mask,initial_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F187_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F187_V003/V1KRNP____19990110F187_V003_cloud_mask_cnn.tif,V1KRNP____19990110F187_V003,V1KRNP____19990110F187_V003_cloud_mask_cnn,mask_cnn,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F187_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F187_V003/V1KRNP____19990110F187_V003_cloud_mask.tif,V1KRNP____19990110F187_V003,V1KRNP____19990110F187_V003_cloud_mask,cloud_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F187_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F171_V003/V1KRNP____19990110F171_V003.tif,V1KRNP____19990110F171_V003,V1KRNP____19990110F171_V003,image,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F171_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F171_V003/V1KRNP____19990110F171_V003_cloud_mask_cnn.tif,V1KRNP____19990110F171_V003,V1KRNP____19990110F171_V003_cloud_mask_cnn,mask_cnn,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F171_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F171_V003/V1KRNP____19990110F171_V003_initial_mask.tif,V1KRNP____19990110F171_V003,V1KRNP____19990110F171_V003_initial_mask,initial_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F171_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F171_V003/V1KRNP____19990110F171_V003_cloud_mask.tif,V1KRNP____19990110F171_V003,V1KRNP____19990110F171_V003_cloud_mask,cloud_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F171_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F184_V003/V1KRNP____19990110F184_V003_cloud_mask.tif,V1KRNP____19990110F184_V003,V1KRNP____19990110F184_V003_cloud_mask,cloud_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F184_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F184_V003/V1KRNP____19990110F184_V003_cloud_mask_cnn.tif,V1KRNP____19990110F184_V003,V1KRNP____19990110F184_V003_cloud_mask_cnn,mask_cnn,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F184_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F184_V003/V1KRNP____19990110F184_V003.tif,V1KRNP____19990110F184_V003,V1KRNP____19990110F184_V003,image,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F184_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F184_V003/V1KRNP____19990110F184_V003_initial_mask.tif,V1KRNP____19990110F184_V003,V1KRNP____19990110F184_V003_initial_mask,initial_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F184_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F196_V003/V1KRNP____19990110F196_V003_cloud_mask.tif,V1KRNP____19990110F196_V003,V1KRNP____19990110F196_V003_cloud_mask,cloud_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F196_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F196_V003/V1KRNP____19990110F196_V003.tif,V1KRNP____19990110F196_V003,V1KRNP____19990110F196_V003,image,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F196_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F196_V003/V1KRNP____19990110F196_V003_initial_mask.tif,V1KRNP____19990110F196_V003,V1KRNP____19990110F196_V003_initial_mask,initial_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F196_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F196_V003/V1KRNP____19990110F196_V003_cloud_mask_cnn.tif,V1KRNP____19990110F196_V003,V1KRNP____19990110F196_V003_cloud_mask_cnn,mask_cnn,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F196_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F174_V003/V1KRNP____19990110F174_V003.tif,V1KRNP____19990110F174_V003,V1KRNP____19990110F174_V003,image,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F174_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F174_V003/V1KRNP____19990110F174_V003_cloud_mask.tif,V1KRNP____19990110F174_V003,V1KRNP____19990110F174_V003_cloud_mask,cloud_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F174_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F174_V003/V1KRNP____19990110F174_V003_cloud_mask_cnn.tif,V1KRNP____19990110F174_V003,V1KRNP____19990110F174_V003_cloud_mask_cnn,mask_cnn,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F174_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F174_V003/V1KRNP____19990110F174_V003_initial_mask.tif,V1KRNP____19990110F174_V003,V1KRNP____19990110F174_V003_initial_mask,initial_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F174_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F186_V003/V1KRNP____19990110F186_V003_initial_mask.tif,V1KRNP____19990110F186_V003,V1KRNP____19990110F186_V003_initial_mask,initial_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F186_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F186_V003/V1KRNP____19990110F186_V003_cloud_mask.tif,V1KRNP____19990110F186_V003,V1KRNP____19990110F186_V003_cloud_mask,cloud_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F186_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F186_V003/V1KRNP____19990110F186_V003_cloud_mask_cnn.tif,V1KRNP____19990110F186_V003,V1KRNP____19990110F186_V003_cloud_mask_cnn,mask_cnn,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F186_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F186_V003/V1KRNP____19990110F186_V003.tif,V1KRNP____19990110F186_V003,V1KRNP____19990110F186_V003,image,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F186_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F192_V003/V1KRNP____19990110F192_V003_cloud_mask.tif,V1KRNP____19990110F192_V003,V1KRNP____19990110F192_V003_cloud_mask,cloud_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F192_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F192_V003/V1KRNP____19990110F192_V003_cloud_mask_cnn.tif,V1KRNP____19990110F192_V003,V1KRNP____19990110F192_V003_cloud_mask_cnn,mask_cnn,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F192_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F192_V003/V1KRNP____19990110F192_V003.tif,V1KRNP____19990110F192_V003,V1KRNP____19990110F192_V003,image,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F192_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F192_V003/V1KRNP____19990110F192_V003_initial_mask.tif,V1KRNP____19990110F192_V003,V1KRNP____19990110F192_V003_initial_mask,initial_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F192_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F165_V003/V1KRNP____19990110F165_V003_cloud_mask.tif,V1KRNP____19990110F165_V003,V1KRNP____19990110F165_V003_cloud_mask,cloud_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F165_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F165_V003/V1KRNP____19990110F165_V003_initial_mask.tif,V1KRNP____19990110F165_V003,V1KRNP____19990110F165_V003_initial_mask,initial_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F165_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F165_V003/V1KRNP____19990110F165_V003.tif,V1KRNP____19990110F165_V003,V1KRNP____19990110F165_V003,image,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F165_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F165_V003/V1KRNP____19990110F165_V003_cloud_mask_cnn.tif,V1KRNP____19990110F165_V003,V1KRNP____19990110F165_V003_cloud_mask_cnn,mask_cnn,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F165_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F194_V003/V1KRNP____19990110F194_V003.tif,V1KRNP____19990110F194_V003,V1KRNP____19990110F194_V003,image,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F194_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F194_V003/V1KRNP____19990110F194_V003_cloud_mask_cnn.tif,V1KRNP____19990110F194_V003,V1KRNP____19990110F194_V003_cloud_mask_cnn,mask_cnn,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F194_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F194_V003/V1KRNP____19990110F194_V003_cloud_mask.tif,V1KRNP____19990110F194_V003,V1KRNP____19990110F194_V003_cloud_mask,cloud_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F194_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F194_V003/V1KRNP____19990110F194_V003_initial_mask.tif,V1KRNP____19990110F194_V003,V1KRNP____19990110F194_V003_initial_mask,initial_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F194_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F182_V003/V1KRNP____19990110F182_V003_initial_mask.tif,V1KRNP____19990110F182_V003,V1KRNP____19990110F182_V003_initial_mask,initial_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F182_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F182_V003/V1KRNP____19990110F182_V003_cloud_mask.tif,V1KRNP____19990110F182_V003,V1KRNP____19990110F182_V003_cloud_mask,cloud_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F182_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F182_V003/V1KRNP____19990110F182_V003.tif,V1KRNP____19990110F182_V003,V1KRNP____19990110F182_V003,image,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F182_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F182_V003/V1KRNP____19990110F182_V003_cloud_mask_cnn.tif,V1KRNP____19990110F182_V003,V1KRNP____19990110F182_V003_cloud_mask_cnn,mask_cnn,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F182_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F169_V003/V1KRNP____19990110F169_V003_initial_mask.tif,V1KRNP____19990110F169_V003,V1KRNP____19990110F169_V003_initial_mask,initial_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F169_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F169_V003/V1KRNP____19990110F169_V003.tif,V1KRNP____19990110F169_V003,V1KRNP____19990110F169_V003,image,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F169_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F169_V003/V1KRNP____19990110F169_V003_cloud_mask.tif,V1KRNP____19990110F169_V003,V1KRNP____19990110F169_V003_cloud_mask,cloud_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F169_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F169_V003/V1KRNP____19990110F169_V003_cloud_mask_cnn.tif,V1KRNP____19990110F169_V003,V1KRNP____19990110F169_V003_cloud_mask_cnn,mask_cnn,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F169_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F173_V003/V1KRNP____19990110F173_V003_cloud_mask.tif,V1KRNP____19990110F173_V003,V1KRNP____19990110F173_V003_cloud_mask,cloud_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F173_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F173_V003/V1KRNP____19990110F173_V003_initial_mask.tif,V1KRNP____19990110F173_V003,V1KRNP____19990110F173_V003_initial_mask,initial_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F173_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F173_V003/V1KRNP____19990110F173_V003.tif,V1KRNP____19990110F173_V003,V1KRNP____19990110F173_V003,image,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F173_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F173_V003/V1KRNP____19990110F173_V003_cloud_mask_cnn.tif,V1KRNP____19990110F173_V003,V1KRNP____19990110F173_V003_cloud_mask_cnn,mask_cnn,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F173_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F176_V003/V1KRNP____19990110F176_V003_cloud_mask.tif,V1KRNP____19990110F176_V003,V1KRNP____19990110F176_V003_cloud_mask,cloud_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F176_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F176_V003/V1KRNP____19990110F176_V003_initial_mask.tif,V1KRNP____19990110F176_V003,V1KRNP____19990110F176_V003_initial_mask,initial_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F176_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F176_V003/V1KRNP____19990110F176_V003_cloud_mask_cnn.tif,V1KRNP____19990110F176_V003,V1KRNP____19990110F176_V003_cloud_mask_cnn,mask_cnn,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F176_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F176_V003/V1KRNP____19990110F176_V003.tif,V1KRNP____19990110F176_V003,V1KRNP____19990110F176_V003,image,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F176_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F189_V003/V1KRNP____19990110F189_V003_initial_mask.tif,V1KRNP____19990110F189_V003,V1KRNP____19990110F189_V003_initial_mask,initial_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F189_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F189_V003/V1KRNP____19990110F189_V003_cloud_mask_cnn.tif,V1KRNP____19990110F189_V003,V1KRNP____19990110F189_V003_cloud_mask_cnn,mask_cnn,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F189_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F189_V003/V1KRNP____19990110F189_V003.tif,V1KRNP____19990110F189_V003,V1KRNP____19990110F189_V003,image,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F189_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F189_V003/V1KRNP____19990110F189_V003_cloud_mask.tif,V1KRNP____19990110F189_V003,V1KRNP____19990110F189_V003_cloud_mask,cloud_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F189_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F166_V003/V1KRNP____19990110F166_V003_initial_mask.tif,V1KRNP____19990110F166_V003,V1KRNP____19990110F166_V003_initial_mask,initial_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F166_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F166_V003/V1KRNP____19990110F166_V003_cloud_mask.tif,V1KRNP____19990110F166_V003,V1KRNP____19990110F166_V003_cloud_mask,cloud_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F166_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F166_V003/V1KRNP____19990110F166_V003.tif,V1KRNP____19990110F166_V003,V1KRNP____19990110F166_V003,image,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F166_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F166_V003/V1KRNP____19990110F166_V003_cloud_mask_cnn.tif,V1KRNP____19990110F166_V003,V1KRNP____19990110F166_V003_cloud_mask_cnn,mask_cnn,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F166_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F168_V003/V1KRNP____19990110F168_V003_cloud_mask.tif,V1KRNP____19990110F168_V003,V1KRNP____19990110F168_V003_cloud_mask,cloud_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F168_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F168_V003/V1KRNP____19990110F168_V003.tif,V1KRNP____19990110F168_V003,V1KRNP____19990110F168_V003,image,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F168_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F168_V003/V1KRNP____19990110F168_V003_initial_mask.tif,V1KRNP____19990110F168_V003,V1KRNP____19990110F168_V003_initial_mask,initial_mask,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F168_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F168_V003/V1KRNP____19990110F168_V003_cloud_mask_cnn.tif,V1KRNP____19990110F168_V003,V1KRNP____19990110F168_V003_cloud_mask_cnn,mask_cnn,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F168_V003.tortilla
/data/databases/spot_proba_cloud/CESAR_SPOT_VEGETATION/geotiff/1999_01_10/V1KRNP____19990110F195_V003/V1KRNP____19990110F195_V003_cloud_mask_cnn.tif,V1KRNP____19990110F195_V003,V1KRNP____19990110F195_V003_cloud_mask_cnn,mask_cnn,1999-01-10,/data/databases/Julio/spot/tortillas/V1KRNP____19990110F195_V003.tortilla
